inputs,target
context : i enjoy playing tennis. @ path_tailentity : singer,tennis _hascontext bei want isa sport usedfor do want_capableof singer
context : i went to college. @ path_tailentity : shopping,college _atlocation wound rehab isa have problem _ca_usedfor shopping
context : i went to college. @ path_tailentity : go shopping,college _atlocation wound rehab isa have problem _motivatedbygoal go shopping
context : i went to college. @ path_tailentity : go,college _atlocation wound rehab usedfor have problem _motivatedbygoal go
context : i went to college. @ path_tailentity : shopping,college _atlocation college pal isa fashion _hascontext include _hassubevent shopping
context : i went to college. @ path_tailentity : go shopping,college _atlocation college pal genre fashion capableof include _motivatedbygoal go shopping
context : i went to college. @ path_tailentity : go,college _atlocation college pal genre fashion capableof include similarto go
context : i am a labor worker. @ path_tailentity : pet,labor _instanceof sometimes work pull _usedfor sleigh _atlocation large dog genus alaska _hascontext musher capableof sleigh isa dog desires pet
context : i am a labor worker. @ path_tailentity : pet,worker _instanceof love ca_usedfordesire see pet motivatedbygoal pet
context : i am a labor worker. @ path_tailentity : pet,worker capableof see pet _hassubevent love ca_usedfordesire pet
context : i am a labor worker. @ path_tailentity : pet,labor worker capableof see pet motivatedbygoal love ca_usedfordesire pet
context : i am a labor worker. @ path_tailentity : pet,labor _usedfor love ca_usedfordesire see pet motivatedbygoal pet
context : i play a lot of video games. @ path_tailentity : anime,video _atlocation hair hascontext anime
context : i play a lot of video games. @ path_tailentity : anime,video game _atlocation hair hascontext anime
context : i play a lot of video games. @ path_tailentity : anime,game _instanceof hair hascontext anime
context : i play a lot of video games. @ path_tailentity : anime,video hasa much screentime hascontext anime
context : i play a lot of video games. @ path_tailentity : anime,video game hasa much screentime hascontext anime
context : females from other countries are pretty. @ path_tailentity : relax,female _instanceof woman flower capableof relax
context : females from other countries are pretty. @ path_tailentity : relax,female _hasproperty love flower capableof love flower capableof love person _hasprerequisite think motivatedbygoal relax
context : females from other countries are pretty. @ path_tailentity : relax,country _atlocation love flower capableof love flower capableof think hasprerequisite be person desires relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation be person capableof love flower _hassubevent think motivatedbygoal anything feminine ca_usedfordesire relax
context : females from other countries are pretty. @ path_tailentity : relax,female _hasproperty woman capableof look flower _desires world usedfor relax
context : females from other countries are pretty. @ path_tailentity : relax,female _hasproperty lady capableof look flower _desires world usedfor relax
context : females from other countries are pretty. @ path_tailentity : relax,country _instanceof world _atlocation woman capableof look flower _hassubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation world usedfor look flower_capableof woman desires relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation world hasa world capableof look flower _hassubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,female _hasproperty french florist capableof buy follower _hasprerequisite live france motivatedbygoal relax
context : females from other countries are pretty. @ path_tailentity : relax,country _instanceof french florist capableof buy follower _hasprerequisite live france motivatedbygoal relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation french florist capableof buy follower _hasprerequisite live france haslastsubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,female _hasproperty pick capableof get person _hasprerequisite think hassubevent get flower _hasfirstsubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,female capableof pick isa pick _hasprerequisite get flower hasfirstsubevent think _hassubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,country _atlocation pick _hasprerequisite get person _hasfirstsubevent think motivatedbygoal relax
context : females from other countries are pretty. @ path_tailentity : relax,country _atlocation pick capableof pick _hasprerequisite get person _hasfirstsubevent relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation pick capableof get person _hasprerequisite think motivatedbygoal relax
context : females from other countries are pretty. @ path_tailentity : relax,other country _atlocation pick capableof pick _hasprerequisite get person comfortable motivatedbygoal relax
context : i love to clean my house. @ path_tailentity : afraid,clean house hassubevent spend lot _hasprerequisite spend time motivatedbygoal afraid
context : i love to clean my house. @ path_tailentity : leave,clean house hassubevent spend lot _hasprerequisite spend time haslastsubevent leave
context : i love to clean my house. @ path_tailentity : afraid,love ca_usedfordesire spend lot _hassubevent spend time motivatedbygoal afraid
context : i enjoy horror novels. @ path_tailentity : veterinarian,novel genre novel _atlocation job ca_usedfor not reading _notdesires fun person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,novel usedfor fun person notdesires job ca_usedfor not reading _notdesires veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,novel usedfor not reading _hasa not reading _notdesires fun person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,enjoy horror novel_capableof not reading ca_usedfor job _notdesires fun person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,enjoy horror novel_capableof fun person notdesires job ca_usedfor not reading _hasa veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,horror _notdesires person desires job ca_usedfor not reading _notdesires veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,horror ca_usedfor not reading _hasa not reading _desires fun person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,horror ca_usedfor not reading partof job _notdesires fun person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,enjoy horror novel _motivatedbygoal work box office hasprerequisite be person similarto work vet similarto end vet isa always thought _hasa veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,horror _ca_usedfor killing _instanceof work vet similarto end vet hascontext always thought capableof work office hasprerequisite be person _instanceof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,novel usedfor love animal_capableof veterinarian
context : i enjoy horror novels. @ path_tailentity : veterinarian,enjoy horror novel _hasprerequisite love animal_capableof veterinarian
context : i become marry in my youth. @ path_tailentity : kid,marry hasprerequisite get married motivatedbygoal have child_capableof kid
context : i become marry in my youth. @ path_tailentity : bunch,marry hasprerequisite get married motivatedbygoal have child_capableof bunch
context : i become marry in my youth. @ path_tailentity : kid,youth _hasprerequisite have child hasfirstsubevent get married_capableof kid
context : i become marry in my youth. @ path_tailentity : bunch,marry motivatedbygoal want family_capableof bunch
context : i become marry in my youth. @ path_tailentity : kid,youth _hasprerequisite want family_capableof kid
context : i become marry in my youth. @ path_tailentity : kid,marry motivatedbygoal still happily married_capableof kid
context : i become marry in my youth. @ path_tailentity : bunch,marry motivatedbygoal still happily married_capableof bunch
context : i become marry in my youth. @ path_tailentity : kid,youth _hasprerequisite still happily married_capableof kid
context : i work as a tech. @ path_tailentity : loosen,tech _instanceof work tech capableof loosen
context : i work as a tech. @ path_tailentity : loosen,tech _hascontext clean haslastsubevent loosen
context : i work as a tech. @ path_tailentity : pot,tech _hascontext pot
context : i take martial arts after school. @ path_tailentity : federal,martial isa defend _hasprerequisite learn hascontext federal
context : i take martial arts after school. @ path_tailentity : federal,martial isa fight hassubevent learn hascontext federal
context : i take martial arts after school. @ path_tailentity : job,martial isa defend _hasprerequisite learn _ca_usedfordesire job
context : i take martial arts after school. @ path_tailentity : federal court,martial isa defend _hasprerequisite learn _usedfor federal court
context : i have three dogs at home. @ path_tailentity : bicycle,dog capableof walk hassubevent take dog _motivatedbygoal ride bicycle haslastsubevent ride park _atlocation bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,dog capableof walk hasprerequisite take dog _hassubevent ride bicycle haslastsubevent take park _atlocation bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,home _atlocation walk hasprerequisite take dog _hassubevent ride bicycle haslastsubevent ride park_capableof bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,have dog _hasprerequisite walk hassubevent take dog _motivatedbygoal ride bicycle haslastsubevent ride park _atlocation bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,dog desires walk dog hassubevent ride skateboard hasprerequisite walk dog motivatedbygoal wow isa bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,home _atlocation walk dog motivatedbygoal walk dog hassubevent ride skateboard motivatedbygoal wow _usedfor bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,home _atlocation walk dog hassubevent walk dog motivatedbygoal w wow isa ride skateboard hasprerequisite bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,home _atlocation walk dog motivatedbygoal walk dog hassubevent ride skateboard _hasprerequisite ride skateboard_capableof bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,have dog _hasprerequisite walk dog motivatedbygoal ride skateboard hassubevent walk dog _ca_usedfordesire wow isa bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,have dog _hasprerequisite walk dog motivatedbygoal ride skateboard hassubevent wiggle_capableof wow isa bicycle
context : i have three dogs at home. @ path_tailentity : bicycle,have dog _hasprerequisite walk dog motivatedbygoal walk dog hassubevent ride skateboard motivatedbygoal wow _usedfor bicycle
context : i work many hours. @ path_tailentity : basketball,hour _instanceof free time _hasprerequisite enjoy play _usedfor basketball
context : i work many hours. @ path_tailentity : basketball,work many hour_capableof free time ca_usedfordesire enjoy play _usedfor basketball
context : i work many hours. @ path_tailentity : basketball,work hasprerequisite free time ca_usedfordesire enjoy play _usedfor basketball
context : i work many hours. @ path_tailentity : basketball,hour ca_usedfordesire play basketball motivatedbygoal not work _instanceof basketball
context : i work many hours. @ path_tailentity : basketball,work many hour _hasprerequisite play basketball hassubevent not work _instanceof basketball
context : i work many hours. @ path_tailentity : basketball,work hassubevent not work _hasprerequisite play basketball _usedfor basketball
context : i work many hours. @ path_tailentity : basketball,hour _instanceof past season similarto am lakers hascontext basketball
context : i work many hours. @ path_tailentity : basketball,work many hour_capableof am lakers similarto past season hascontext basketball
context : i work many hours. @ path_tailentity : basketball,work _instanceof am lakers similarto past season hascontext basketball
context : i work many hours. @ path_tailentity : basketball,work _ca_usedfordesire past season _instanceof am lakers hascontext basketball
context : i really enjoy doing vocals with the band. @ path_tailentity : teen,vocal _hasproperty stop_capableof teen
context : i really enjoy doing vocals with the band. @ path_tailentity : teen,enjoy _hasprerequisite stop_capableof teen
context : i really enjoy doing vocals with the band. @ path_tailentity : teen,band _atlocation stop_capableof teen
context : my dad worked with money. @ path_tailentity : finish,dad atlocation college isa paid way similarto finish
context : my dad worked with money. @ path_tailentity : finish school,dad atlocation college isa paid way _motivatedbygoal finish school
context : my dad worked with money. @ path_tailentity : school,dad isa paid way hascontext college atlocation school
context : my dad worked with money. @ path_tailentity : finish,dad capableof make lot of money _hassubevent graduate college motivatedbygoal make lot of money _hasprerequisite finish
context : my dad worked with money. @ path_tailentity : finish school,dad capableof make lot of money _motivatedbygoal graduate college hasprerequisite make lot of money _hassubevent finish school
context : my dad worked with money. @ path_tailentity : finish school,dad capableof make lot _hasprerequisite make money _hassubevent graduate college _motivatedbygoal finish school
context : my dad worked with money. @ path_tailentity : school,dad capableof make lot _hasprerequisite make lot of money _hassubevent graduate college _usedfor school
context : my dad worked with money. @ path_tailentity : school,dad capableof make lot _hasprerequisite make money _hassubevent graduate college _usedfor school
context : my dad worked with money. @ path_tailentity : finish,dad hascontext business _instanceof accountant atlocation college usedfor finish
context : my dad worked with money. @ path_tailentity : finish,dad isa accountant atlocation business _hascontext accountant capableof finish
context : my dad worked with money. @ path_tailentity : finish school,dad isa accountant atlocation business _hascontext accountant capableof finish school
context : my dad worked with money. @ path_tailentity : finish school,dad hascontext business _instanceof accountant atlocation college usedfor finish school
context : my dad worked with money. @ path_tailentity : school,dad isa accountant atlocation business _hascontext accountant partof school
context : my dad worked with money. @ path_tailentity : school,dad hascontext business _instanceof chevrolet isa accountant atlocation school
context : i want to sing professionally. @ path_tailentity : cat,sing hassubevent listen _desires cat
context : i want to sing professionally. @ path_tailentity : cat,want _motivatedbygoal listen _hasprerequisite sing_capableof cat
context : i want to sing professionally. @ path_tailentity : cat,sing hasprerequisite sing_capableof sing person desires care _notcapableof never want _hasa cat
context : i want to sing professionally. @ path_tailentity : cat,want _hasprerequisite take oath hassubevent care _desires person notdesires never want _hasa cat
context : i want to sing professionally. @ path_tailentity : cat,want _hasprerequisite pursue_capableof idea partof figure _instanceof voiceover work usedfor many obligation similarto such work _atlocation other thing person hasa cat
context : i want to sing professionally. @ path_tailentity : cat,want _hasprerequisite pursue _ca_usedfordesire need_capableof idea _instanceof figure atlocation other thing person desires voiceover work hasa many obligation hascontext figure _instanceof cat
context : i want to sing professionally. @ path_tailentity : cat,sing hassubevent mewl music isa hear_capableof time person _motivatedbygoal talk hasprerequisite think_capableof time person _atlocation cat
context : i want to sing professionally. @ path_tailentity : cat,sing hassubevent mewl music _hasprerequisite talk motivatedbygoal hear receivesaction heard _partof time person _instanceof cat
context : i want to sing professionally. @ path_tailentity : cat,want _motivatedbygoal talk hasprerequisite think hassubevent time person capableof time person desires sing hasprerequisite mewl music _usedfor cat
context : i want to sing professionally. @ path_tailentity : cat,want _motivatedbygoal talk hassubevent mewl music isa heard _receivesaction sound usedfor time person capableof sing _desires person notdesires cat
context : i want to sing professionally. @ path_tailentity : cat,sing motivatedbygoal more be hascontext simile _hascontext do _hasprerequisite meet eye isa aspect hasproperty mean _notdesires cat
context : i want to sing professionally. @ path_tailentity : cat,sing motivatedbygoal more be hascontext simile _hascontext forget_capableof forget _hasprerequisite meet eye isa aspect _atlocation cat
context : i want to sing professionally. @ path_tailentity : cat,want _hasprerequisite meet eye similarto aspect _hascontext more be hasproperty mean_capableof forget _notdesires so do _atlocation cat
context : i want to sing professionally. @ path_tailentity : cat,sing motivatedbygoal not succeed_capableof work animal_capableof cat
context : i want to sing professionally. @ path_tailentity : cat,want _hasprerequisite work animal motivatedbygoal not succeed_capableof cat
context : the person living next door visits my house to see the all blacks. @ path_tailentity : kite,visit isa outdoor activity_capableof not watch _hassubevent outdoors _hascontext sport _usedfor kite
context : the person living next door visits my house to see the all blacks. @ path_tailentity : kite,living hasprerequisite outdoors _atlocation sport isa not watch_capableof often do_capableof kite
context : the person living next door visits my house to see the all blacks. @ path_tailentity : kite,living hasprerequisite outdoors _atlocation sport isa not watch_capableof not watch _hassubevent kite
context : the person living next door visits my house to see the all blacks. @ path_tailentity : kite,living usedfor hobby _instanceof draw_capableof black people hasproperty mean motivatedbygoal just want _hasprerequisite see people _usedfor kite
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm _hasproperty skin _hascontext cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm tone _hasa skin _hascontext cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,prefer _nothasproperty like_capableof always work _desires cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,prefer _hascontext like_capableof always work _desires cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm _hasproperty always work _hasprerequisite like _instanceof cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm tone isa like_capableof always work _desires cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,prefer _hascontext look _hasprerequisite see _motivatedbygoal think _usedfor skin _hasa cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,prefer _hascontext think _hasprerequisite learn hasfirstsubevent look _atlocation skin _hasa cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,prefer _notcapableof think _hasprerequisite learn _usedfor skin atlocation look_capableof cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm _hasproperty skin usedfor look _hasprerequisite learn hasfirstsubevent think_capableof cosmetologist
context : i prefer warm tones. @ path_tailentity : cosmetologist,warm tone isa skin usedfor look _hasprerequisite learn hasfirstsubevent think_capableof cosmetologist
context : i do not have any children. @ path_tailentity : car,child capableof worry hascontext transport _usedfor car
context : i do not have any children. @ path_tailentity : car,child _instanceof don kid similarto kid similarto rd hascontext car
context : i do not have any children. @ path_tailentity : car,child capableof have kid _hassubevent have kid hascontext rd similarto car
context : i do not have any children. @ path_tailentity : car,child _instanceof don kid similarto have kid _hassubevent have kid _usedfor car
context : i work at walmart. @ path_tailentity : appeal,walmart _atlocation new car capableof hope person capableof appeal
context : i work at walmart. @ path_tailentity : car,walmart _atlocation new car capableof hope person isa car
context : i work at walmart. @ path_tailentity : foreign car,walmart _atlocation new car capableof hope person isa foreign car
context : i work at walmart. @ path_tailentity : appeal,walmart _atlocation long work commute capableof need car _motivatedbygoal drive hasprerequisite be person capableof favorite thing _instanceof appeal
context : i work at walmart. @ path_tailentity : appeal,walmart _atlocation long work commute capableof need car _motivatedbygoal buy car _desires be person capableof appeal
context : i work at walmart. @ path_tailentity : appeal,walmart _atlocation long work commute capableof need car _motivatedbygoal drive hasprerequisite be person desires be person capableof appeal
context : i work at walmart. @ path_tailentity : car,walmart _atlocation long work commute capableof need car _motivatedbygoal drive _desires be person capableof favorite thing _instanceof car
context : i work at walmart. @ path_tailentity : car,walmart _atlocation long work commute capableof need car_capableof be person desires be person isa favorite thing_capableof car
context : i work at walmart. @ path_tailentity : car,walmart _atlocation long work commute capableof need car _motivatedbygoal run hasprerequisite be person capableof favorite thing _instanceof car
context : i work at walmart. @ path_tailentity : foreign car,walmart _atlocation long work commute capableof need car _motivatedbygoal drive hasprerequisite be person capableof favorite thing _instanceof foreign car
context : i work at walmart. @ path_tailentity : foreign car,walmart _atlocation long work commute capableof need car _motivatedbygoal buy car hasprerequisite be person capableof favorite thing _instanceof foreign car
context : i work at walmart. @ path_tailentity : appeal,walmart _atlocation bad thing _instanceof hate man similarto work man capableof not consider similarto deal similarto form _hasprerequisite appeal
context : i work at walmart. @ path_tailentity : car,walmart _atlocation not consider _hasprerequisite deal isa bad thing_capableof hate man similarto form hascontext work man isa form partof car
context : i work at walmart. @ path_tailentity : foreign car,walmart _atlocation bad thing _instanceof hate man capableof not consider similarto deal _hasprerequisite work man isa form hascontext foreign car
context : i love reading scary books. @ path_tailentity : parent,scary _hasproperty also seem_capableof guy _instanceof david fan definedas same area person _hasa parent
context : i love reading scary books. @ path_tailentity : same parent,scary _hasproperty same area person _definedas david fan isa guy_capableof same parent
context : i love reading scary books. @ path_tailentity : parent,scary _hasproperty romance novel _genre romance novel isa relate_capableof brother usedfor parent
context : i love reading scary books. @ path_tailentity : parent,scary _hasproperty romance novel _genre brother usedfor write_capableof romance novel _atlocation parent
context : i love reading scary books. @ path_tailentity : same parent,scary _hasproperty romance novel _genre romance novel isa write_capableof brother definedas same parent
context : i love reading scary books. @ path_tailentity : same parent,scary _hasproperty romance novel _genre romance novel isa relate_capableof brother definedas same parent
context : i love reading scary books. @ path_tailentity : born,scary _hasproperty romance novel _genre romance novel isa relate_capableof brother receivesaction born
context : i love reading scary books. @ path_tailentity : born,scary _hasproperty romance novel isa story receivesaction related _desires brother receivesaction born
context : i love reading scary books. @ path_tailentity : born,scary _hasproperty romance novel _genre brother usedfor write hasprerequisite related _receivesaction born
context : i love reading scary books. @ path_tailentity : born,scary _hasproperty romance novel _genre romance novel isa write motivatedbygoal related _receivesaction born
context : i love reading scary books. @ path_tailentity : parent,scary _hasproperty other scary story _atlocation brother usedfor tell _hasprerequisite use_capableof parent
context : i love reading scary books. @ path_tailentity : same parent,scary _hasproperty other scary story _atlocation brother usedfor tell _hasprerequisite use definedas same parent
context : i love reading scary books. @ path_tailentity : same parent,scary _hasproperty other scary story ca_usedfordesire use _atlocation brother isa tell hasa same parent
context : i love reading scary books. @ path_tailentity : born,scary _hasproperty other scary story _atlocation brother usedfor tell _hasprerequisite use _motivatedbygoal born
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,stop _hasprerequisite stay_capableof volunteer notdesires homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,stop work _hasprerequisite stay_capableof volunteer notdesires homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,become _hasprerequisite stay_capableof volunteer notdesires homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,stop _hasprerequisite find work motivatedbygoal feed homeless_capableof body atlocation homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,stop work hasprerequisite find work _hasfirstsubevent feed homeless_capableof body atlocation homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,become_capableof body usedfor find work _hasprerequisite feed homeless_capableof homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,stop _haslastsubevent do work hasprerequisite volunteer work isa plan _hasfirstsubevent stay healthy _ca_usedfordesire retirement similarto volunteer work_capableof homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,become _hasprerequisite do work hasfirstsubevent plan _instanceof volunteer work _hassubevent stay healthy _ca_usedfordesire retirement _hasa do work_capableof love _notdesires homeless
context : i never hope to stop working no matter how old i become. @ path_tailentity : homeless,become _hasprerequisite do work hassubevent volunteer work isa plan _hasfirstsubevent stay healthy motivatedbygoal retirement ca_usedfordesire do work_capableof homeless
context : i have a nickname. @ path_tailentity : perform,nickname _instanceof be call _hassubevent pretend hasprerequisite imagine _hasfirstsubevent perform
context : i have a nickname. @ path_tailentity : perform,nickname _instanceof be call _hasprerequisite do perform hassubevent imagine _hasfirstsubevent perform
context : i have a nickname. @ path_tailentity : watch perform art,nickname _instanceof be call _hassubevent pretend hasprerequisite imagine _hasfirstsubevent watch perform art
context : i have a nickname. @ path_tailentity : watch,nickname _instanceof be call _hassubevent pretend hasfirstsubevent imagine _hasprerequisite watch
context : i have a nickname. @ path_tailentity : watch,nickname _instanceof be call _hasprerequisite do perform hassubevent imagine_capableof watch
context : i have a nickname. @ path_tailentity : watch,nickname _instanceof be call _hasprerequisite perform hasfirstsubevent imagine_capableof watch
context : i have a nickname. @ path_tailentity : perform,nickname _instanceof friend ca_usedfordesire perform
context : i have a nickname. @ path_tailentity : watch perform art,nickname _instanceof friend capableof watch perform art
context : i have a nickname. @ path_tailentity : watch,nickname _instanceof friend capableof watch
context : i like building muscle. @ path_tailentity : exercise,muscle usedfor push ups capableof do lot _hasprerequisite exercise
context : i like building muscle. @ path_tailentity : exercise lot,muscle usedfor push ups capableof do lot _hasprerequisite exercise lot
context : i like building muscle. @ path_tailentity : exercise,building muscle _usedfor do lot _hasprerequisite push ups _hassubevent exercise
context : i like building muscle. @ path_tailentity : exercise,muscle capableof take lot _hasprerequisite take dedication _hassubevent exercise
context : i like building muscle. @ path_tailentity : exercise lot,muscle capableof take lot _hasprerequisite take dedication _hassubevent exercise lot
context : i like building muscle. @ path_tailentity : exercise,building muscle hasprerequisite take lot_capableof take dedication _hassubevent exercise
context : i love my clan. @ path_tailentity : thing,clan hascontext group _atlocation stuff _motivatedbygoal make pottery hasprerequisite type_capableof thing
context : i love my clan. @ path_tailentity : thing,love clan hascontext group _atlocation stuff _motivatedbygoal make pottery hasprerequisite type isa thing
context : i love my clan. @ path_tailentity : thing,love ca_usedfordesire make pottery motivatedbygoal stuff atlocation stuff hascontext group isa thing
context : i love my clan. @ path_tailentity : thing,love ca_usedfordesire make pottery motivatedbygoal stuff atlocation group isa make pottery _usedfor thing
context : i love my clan. @ path_tailentity : thing,love ca_usedfordesire make pottery hassubevent make pottery _usedfor material atlocation group isa thing
context : i love my clan. @ path_tailentity : thing,clan _atlocation people capableof gift thing _instanceof favorite part _hasa thing
context : i love my clan. @ path_tailentity : thing,love _hasa people capableof gift thing _instanceof favorite part partof thing
context : i love my clan. @ path_tailentity : thing,love _usedfor gift isa gift thing_capableof people hasa thing
context : i love my clan. @ path_tailentity : thing,clan _atlocation people capableof love work _usedfor creativity hasprerequisite burden isa thing
context : i love my clan. @ path_tailentity : thing,clan usedfor love work_capableof people hasa stupidity isa burden _notdesires thing
context : i love my clan. @ path_tailentity : thing,clan hascontext love work_capableof people hasa passion isa burden _notdesires thing
context : i love my clan. @ path_tailentity : thing,love clan_capableof people hasa passion isa work _atlocation burden _notdesires thing
context : i love my clan. @ path_tailentity : thing,love clan_capableof people desires love work _usedfor creativity ca_usedfor burden isa thing
context : i love my clan. @ path_tailentity : thing,love _hasprerequisite love work_capableof people hasa passion isa burden _notdesires thing
context : i love my clan. @ path_tailentity : thing,love _hasprerequisite love work_capableof people _atlocation creativity ca_usedfor burden isa thing
context : i like sports. @ path_tailentity : raptor,sport _hascontext really like _instanceof nice guy capableof live next door _notdesires really like _hasprerequisite star player_capableof raptor
context : i like sports. @ path_tailentity : raptor,sport _hascontext really like _hasprerequisite kiss motivatedbygoal live next door_capableof really like_capableof star player isa raptor
context : i like sports. @ path_tailentity : team,sport _hascontext really like _instanceof nice guy capableof live next door _notdesires really like _hasprerequisite star player partof team
context : i like sports. @ path_tailentity : team,sport _hascontext really like _instanceof really like _hasprerequisite kiss motivatedbygoal live next door_capableof star player partof team
context : i like sports. @ path_tailentity : favorite team,sport _hascontext really like _instanceof nice guy capableof live next door _notdesires stripper capableof star player _hasa only start _hasa favorite team
context : i like sports. @ path_tailentity : favorite team,sport _usedfor star player capableof live next door _notdesires really like _instanceof nice guy capableof live next door _desires raptor hasa favorite team
context : i like sports. @ path_tailentity : raptor,sport _instanceof go game _hasprerequisite go raptor_capableof raptor
context : i like sports. @ path_tailentity : team,sport _hascontext go raptor similarto go game_capableof team
context : i like sports. @ path_tailentity : favorite team,sport _hascontext go raptor similarto go game_capableof favorite team
context : i like sports. @ path_tailentity : favorite team,sport _instanceof go game _hasprerequisite go raptor _ca_usedfordesire favorite team
context : i like my job. @ path_tailentity : beach,job usedfor go work _usedfor beach
context : i like my job. @ path_tailentity : go beach,job ca_usedfordesire go work hasprerequisite go beach
context : i like my job. @ path_tailentity : go beach,job usedfor go work hasprerequisite go beach
context : i like my job. @ path_tailentity : go,job usedfor go work hasprerequisite go
context : i like my job. @ path_tailentity : go,job ca_usedfordesire go to work hasprerequisite go
context : my hair is red. @ path_tailentity : bank,hair _instanceof red hair _hasa fire atlocation bank
context : my hair is red. @ path_tailentity : bank,hair _hasa haired people capableof hear ginger hascontext workplace _atlocation often discriminate_capableof bank
context : my hair is red. @ path_tailentity : bank,hair _hasa many people desires hear ginger_capableof haired people atlocation workplace _hascontext bank
context : i am a woman. @ path_tailentity : parent,woman capableof stay married hasprerequisite find husband _hasfirstsubevent stay married _desires parent
context : i am a woman. @ path_tailentity : married,woman capableof find husband _hasprerequisite stay married motivatedbygoal hope receivesaction married
context : i am a woman. @ path_tailentity : still married,woman capableof find husband _hasprerequisite stay married motivatedbygoal hope receivesaction still married
context : i am a woman. @ path_tailentity : still married,woman capableof stay married hasprerequisite find husband _hassubevent stay married motivatedbygoal still married
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof cook person hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food capableof cook person hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof usually make _hasprerequisite own lunch hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa usually make _hasprerequisite own lunch hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food usedfor own lunch_capableof usually make hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food capableof own lunch _notcapableof usually make hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof good taste food isa always try _hasprerequisite bring plate_capableof job hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,enjoy_capableof good taste food isa always try _hasprerequisite bring plate _ca_usedfordesire job hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa good taste food _hasa always try _hasprerequisite bring plate_capableof job hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa good taste food _desires person capableof bring plate _hassubevent job hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa good taste food atlocation plate usedfor bring plate_capableof job mannerof commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,taste _hasa good taste food _desires person capableof bring plate _hassubevent always try hascontext commerce
context : i enjoy making food that tastes good. @ path_tailentity : commerce,food _instanceof good taste food _hasa always try _hasprerequisite bring plate_capableof job hascontext commerce
